INDEX,FNAME,OPERATION,GROUP,AGGREGATE,MEMN,MDIM1,X1,MAXSB1,MAXSB2,MKIND,SPTRN,MSECT,MIO,OSVBAS,OSVOFF,ENG_UNITS,ENG_LTVAL11,ENG_LTVAL12,ENG_LTVAL21,ENG_LTVAL22,DESCRIPTION,MET_UNITS,MET_LTVAL11,MET_LTVAL12,MET_LTVAL21,MET_LTVAL22
188,./HSPF90/PERLNDTS.SEQ,PERLND,SNOW,LAST,PACKI,1,1,1,1,1,0,2,1,0,265,in,0,1,0,0.0394,Ice in pack (water equiv),mm,0,1,0,0.0394
187,./HSPF90/PERLNDTS.SEQ,PERLND,SNOW,LAST,PACKW,1,1,1,1,1,0,2,0,0,264,in,0,1,0,0.0394,Liquid water in pack,mm,0,1,0,0.0394
198,./HSPF90/PERLNDTS.SEQ,PERLND,SNOW,LAST,PAKTMP,1,1,1,1,1,0,2,0,0,275,Deg F,0,1,17.8,1.8,Mean temp of the pack,Deg C,0,1,17.8,1.8
189,./HSPF90/PERLNDTS.SEQ,PERLND,SNOW,LAST,PDEPTH,1,1,1,1,1,0,2,0,0,266,in,0,1,0,0.0394,Pack depth,mm,0,1,0,0.0394
202,./HSPF90/PERLNDTS.SEQ,PERLND,SNOW,SUM,PRAIN,1,1,1,1,2,0,2,0,0,315,in/iv,0,1,0,0.0394,Rainfall on pack,mm/iv,0,1,0,0.0394
206,./HSPF90/PERLNDTS.SEQ,PERLND,SNOW,SUM,RAINF,1,1,1,1,2,0,2,1,0,319,in/iv,0,1,0,0.0394,Rainfall,mm/iv,0,1,0,0.0394
193,./HSPF90/PERLNDTS.SEQ,PERLND,SNOW,NONE,RDENPF,1,1,1,1,1,0,2,0,0,270,none,0,1,0,1,Rel density of frozen contents of pack,none,0,1,0,1
194,./HSPF90/PERLNDTS.SEQ,PERLND,SNOW,NONE,SKYCLR,1,1,1,1,1,0,2,0,0,271,none,0,1,0,1,Fraction of sky assumed clear,none,0,1,0,1
195,./HSPF90/PERLNDTS.SEQ,PERLND,SNOW,NONE,SNOCOV,1,1,1,1,1,0,2,1,0,272,none,0,1,0,1,Fraction of PLS covered by pack,none,0,1,0,1
200,./HSPF90/PERLNDTS.SEQ,PERLND,SNOW,LAST,SNOTMP,1,1,1,1,1,0,2,0,0,277,Deg F,0,1,17.8,1.8,Current max temp for precip as snowfall,Deg C,0,1,17.8,1.8
203,./HSPF90/PERLNDTS.SEQ,PERLND,SNOW,SUM,SNOWE,1,1,1,1,2,0,2,0,0,316,in/iv,0,1,0,0.0394,Evap from PACKF (sublimation),mm/iv,0,1,0,0.0394
201,./HSPF90/PERLNDTS.SEQ,PERLND,SNOW,SUM,SNOWF,1,1,1,1,2,0,2,0,0,314,in/iv,0,1,0,0.0394,"Snowfall, water equivalent",mm/iv,0,1,0,0.0394
204,./HSPF90/PERLNDTS.SEQ,PERLND,SNOW,SUM,WYIELD,1,1,1,1,2,0,2,1,0,317,in/iv,0,1,0,0.0394,Water yielded by pack (to land-surface),mm/iv,0,1,0,0.0394
192,./HSPF90/PERLNDTS.SEQ,PERLND,SNOW,LAST,XLNMLT,1,1,1,1,1,0,2,0,0,269,in,0,1,0,0.0394,Curr max increment to ice in pack,mm,0,1,0,0.0394
397,./HSPF90/PERLNDTS.SEQ,PERLND,TRACER,LAST,ATRSU,1,1,1,1,1,0,12,0,0,7473,lb/ac,0,1,0,0.892,Tracer in groundwater layer storage,kg/ha,0,1.12,0,1
395,./HSPF90/PERLNDTS.SEQ,PERLND,TRACER,LAST,ITRSU,1,1,1,1,1,0,12,0,0,7471,lb/ac,0,1,0,0.892,Tracer in upper layer auxil storage,kg/ha,0,1.12,0,1
396,./HSPF90/PERLNDTS.SEQ,PERLND,TRACER,LAST,LTRSU,1,1,1,1,1,0,12,0,0,7472,lb/ac,0,1,0,0.892,Tracer in lower layer storage,kg/ha,0,1.12,0,1
401,./HSPF90/PERLNDTS.SEQ,PERLND,TRACER,SUM,POTRS,1,1,1,1,2,0,12,0,0,7546,lb/aciv,0,1,0,0.892,Total outflow of tracer from the PLS,kg/haiv,0,1.12,0,1
400,./HSPF90/PERLNDTS.SEQ,PERLND,TRACER,SUM,SSTRS,3,1,3,1,2,0,12,0,0,7543,lb/aciv,0,1,0,0.892,Fluxes of tracer in subsoil,kg/haiv,0,1.12,0,1
393,./HSPF90/PERLNDTS.SEQ,PERLND,TRACER,LAST,STRSU,1,1,1,1,1,0,12,0,0,7469,lb/ac,0,1,0,0.892,Tracer in surface layer storage,kg/ha,0,1.12,0,1
402,./HSPF90/PERLNDTS.SEQ,PERLND,TRACER,SUM,TRADDR,2,1,2,1,2,0,12,0,0,7547,lb/aciv,0,1,0,0.892,Dry atmospheric deposition to PLS,kg/haiv,0,1.12,0,1
404,./HSPF90/PERLNDTS.SEQ,PERLND,TRACER,SUM,TRADEP,2,1,2,1,2,0,12,0,0,7551,lb/aciv,0,1,0,0.892,Total atmospheric deposition to PLS,kg/haiv,0,1.12,0,1
403,./HSPF90/PERLNDTS.SEQ,PERLND,TRACER,SUM,TRADWT,2,1,2,1,2,0,12,0,0,7549,lb/aciv,0,1,0,0.892,Wet atmospheric deposition to PLS,kg/haiv,0,1.12,0,1
398,./HSPF90/PERLNDTS.SEQ,PERLND,TRACER,LAST,TRSU,1,1,1,1,1,0,12,0,0,7474,lb/ac,0,1,0,0.892,Total tracer stored in the PLS,kg/ha,0,1.12,0,1
399,./HSPF90/PERLNDTS.SEQ,PERLND,TRACER,SUM,TSTRS,5,1,5,1,2,0,12,0,0,7538,lb/aciv,0,1,0,0.892,Fluxes of tracer in topsoil,kg/haiv,0,1.12,0,1
394,./HSPF90/PERLNDTS.SEQ,PERLND,TRACER,LAST,UTRSU,1,1,1,1,1,0,12,0,0,7470,lb/ac,0,1,0,0.892,Tracer in upper layer princ storage,kg/ha,0,1.12,0,1
406,./HSPF90/PLTGENTS.SEQ,PLTGEN,INPUT,ANY,MEAN,99,1,-3,1,2,0,0,2,0,1084,any,0,1,0,1,Mean-valued input time series,any,0,1,0,1
405,./HSPF90/PLTGENTS.SEQ,PLTGEN,INPUT,ANY,POINT,20,1,-2,1,1,0,0,2,0,1064,any,0,1,0,1,Point-valued input time series,any,0,1,0,1
575,./HSPF90/RCHRESTS.SEQ,RCHRES,ACID,LAST,ACCONC,7,1,-22052,1,1,0,11,0,0,22098,mol/l,0,1,0,1,Concentrations (Group ACIDPH),mol/l,0,1,0,1
577,./HSPF90/RCHRESTS.SEQ,RCHRES,ACID,SUM,ACFLX1,7,1,-22052,1,2,0,11,0,0,22231,lb/iv,0,16.02,0,35.31,Total outflows  (Group ACIDPH),kg/iv,0,0.4537,0,1
578,./HSPF90/RCHRESTS.SEQ,RCHRES,ACID,SUM,ACFLX2,5,7,-75,-22052,2,0,11,0,0,22413,lb/iv,0,16.02,0,35.31,Outflows thru indiv exits (Group ACIDPH),kg/iv,0,0.4537,0,1
579,./HSPF90/RCHRESTS.SEQ,RCHRES,ACID,SUM,ACFLXC,10,1,-13498,1,2,0,11,0,0,22498,qty/iv,0,1,0,1,Net fluxes of conservatives (ACIDPH),qty/iv,0,1,0,1
580,./HSPF90/RCHRESTS.SEQ,RCHRES,ACID,SUM,ACFLXG,3,1,-15455,1,2,0,11,0,0,22543,qty/iv,0,1,0,1,Net fluxes of GQUALS (Group ACIDPH),qty/iv,0,1,0,1
574,./HSPF90/RCHRESTS.SEQ,RCHRES,ACID,SUM,ACINFL,7,1,-22052,1,2,0,11,0,0,22189,lb/iv,0,16.02,0,35.31,Inflows of acid chemicals (Group ACIDPH),kg/iv,0,0.4537,0,1
581,./HSPF90/RCHRESTS.SEQ,RCHRES,ACID,LAST,ACPH,1,1,1,1,1,0,11,0,0,22586,pH units,0,1,0,1,pH  (Group ACIDPH),pH units,0,1,0,1
576,./HSPF90/RCHRESTS.SEQ,RCHRES,ACID,LAST,ACSTOR,7,1,-22052,1,1,0,11,0,0,22140,lb,0,16.02,0,35.31,Storages (Group ACIDPH),kg,0,0.4537,0,1
468,./HSPF90/RCHRESTS.SEQ,RCHRES,CONS,SUM,COADDR,10,1,-13498,1,2,0,3,0,0,14469,qty/iv,0,1,0,1,Dry deposition flux to reach,qty/iv,0,1,0,1
470,./HSPF90/RCHRESTS.SEQ,RCHRES,CONS,SUM,COADEP,10,1,-13498,1,2,0,3,0,0,14489,qty/iv,0,1,0,1,Total deposition flux to reach,qty/iv,0,1,0,1
469,./HSPF90/RCHRESTS.SEQ,RCHRES,CONS,SUM,COADWT,10,1,-13498,1,2,0,3,0,0,14479,qty/iv,0,1,0,1,Wet deposition flux to reach,qty/iv,0,1,0,1
465,./HSPF90/RCHRESTS.SEQ,RCHRES,CONS,LAST,CON,10,1,-13498,1,1,0,3,1,0,13989,concid,0,1,0,1,Concentration of conservative constits,concid,0,1,0,1
464,./HSPF90/RCHRESTS.SEQ,RCHRES,CONS,SUM,ICON,10,1,-13498,1,2,0,3,0,0,13468,qty/iv,0,1,0,1,Inflow of conservative constits.,qty/iv,0,1,0,1
467,./HSPF90/RCHRESTS.SEQ,RCHRES,CONS,SUM,OCON,5,10,-75,-13498,2,0,3,0,0,14309,qty/iv,0,1,0,1,Outflow of conserv through indiv exits,qty/iv,0,1,0,1
466,./HSPF90/RCHRESTS.SEQ,RCHRES,CONS,SUM,ROCON,10,1,-13498,1,2,0,3,0,0,14049,qty/iv,0,1,0,1,Outflow of conservatives from RCHRES,qty/iv,0,1,0,1
433,./HSPF90/RCHRESTS.SEQ,RCHRES,EXTNL,LAST,BINV,1,1,1,1,2,0,0,2,0,21169,mg/l,0,1,0,1,Benthic invertebrate density for grazing,mg/l,0,1,0,1
426,./HSPF90/RCHRESTS.SEQ,RCHRES,EXTNL,LAST,BIO,3,1,-15455,1,2,0,0,2,0,15434,mgbio/l,0,1,0,1,Biomass active in biodeg (section GQUAL),mgbio/l,0,1,0,1
408,./HSPF90/RCHRESTS.SEQ,RCHRES,EXTNL,SUM,CIVOL,100,1,-2347,1,2,0,0,2,0,625,acft/iv,0,43560,0,35310000,Inflow of water to the RCHRES by comp.,Mm3/iv,0,1233.6,0,1000000
418,./HSPF90/RCHRESTS.SEQ,RCHRES,EXTNL,LAST,CLOUD,1,1,1,1,2,0,0,2,0,14513,tenths,0,1,0,1,Cloud cover (range 0 thru 10),tenths,0,1,0,1
416,./HSPF90/RCHRESTS.SEQ,RCHRES,EXTNL,LAST,COADCN,10,1,-13498,1,2,0,0,2,0,13488,conc,0,1,0,1,Concentration of CONS in precip to RCHRES,conc,0,1,0,1
415,./HSPF90/RCHRESTS.SEQ,RCHRES,EXTNL,SUM,COADFX,10,1,-13498,1,2,0,0,2,0,13478,qty/aciv,0,0.00002296,0,0.000009291,Atmospheric deposition of CONS to RCHRES,qty/haiv,0,0.0002471,0,0.0001
411,./HSPF90/RCHRESTS.SEQ,RCHRES,EXTNL,NONE,COLIND,5,1,-75,1,2,0,0,2,0,1837,none,0,1,0,1,See documentation,none,0,1,0,1
413,./HSPF90/RCHRESTS.SEQ,RCHRES,EXTNL,LAST,COTDGT,5,100,-75,-2347,2,0,0,2,0,1847,ft3/s,0,1,0,35.31,g(t) component of category outflow demand,m3/s,0,0.0283,0,1
419,./HSPF90/RCHRESTS.SEQ,RCHRES,EXTNL,LAST,DEWTMP,1,1,1,1,2,0,0,2,0,14514,DegF,-32,0.555,0,1,Dewpoint,DegC,-32,0.555,0,1
422,./HSPF90/RCHRESTS.SEQ,RCHRES,EXTNL,SUM,DSOLAR,1,1,1,1,2,0,0,2,0,14517,miles/iv,0,1,0,1,Daily solar radiation every ivl,km/iv,0,1,0,1
420,./HSPF90/RCHRESTS.SEQ,RCHRES,EXTNL,LAST,GATMP,1,1,1,1,2,0,0,2,0,14515,DegF,-32,0.555,0,1,Air temp at meteorologic station,DegC,-32,0.555,0,1
428,./HSPF90/RCHRESTS.SEQ,RCHRES,EXTNL,LAST,GQADCN,3,1,-15455,1,2,0,0,2,0,15448,concu/l,0,1,0,1,Concentration of QUAL in precip to RCHRES,concu/l,0,1,0,1
427,./HSPF90/RCHRESTS.SEQ,RCHRES,EXTNL,SUM,GQADFX,3,1,-15455,1,2,0,0,2,0,15441,qty/aciv,0,0.00002296,0,0.000009291,Atmospheric deposition of QUAL to RCHRES,qty/haiv,0,0.0002471,0,0.0001
414,./HSPF90/RCHRESTS.SEQ,RCHRES,EXTNL,SUM,ICON,10,1,-13498,1,2,0,0,2,0,13458,qty/iv,0,1,0,1,Inflow of conservative constits.,qty/iv,0,1,0,1
435,./HSPF90/RCHRESTS.SEQ,RCHRES,EXTNL,LAST,IDWWQ,100,1,100,1,2,0,1,2,0,11597,concu/l,0,1,0,1,Inflow conc of DW WQ const by node,concu/l,0,1,0,1
407,./HSPF90/RCHRESTS.SEQ,RCHRES,EXTNL,SUM,IVOL,1,1,1,1,2,0,0,2,0,623,acft/iv,0,43560,0,35310000,Inflow of water to the RCHRES,Mm3/iv,0,1233.6,0,1000000
434,./HSPF90/RCHRESTS.SEQ,RCHRES,EXTNL,SUM,IVOLDW,100,1,100,1,2,0,1,2,0,11197,acft/iv,0,43560,0,35310000,Inflow of water to DW RCHRES by node,Mm3/iv,0,1233.6,0,1000000
430,./HSPF90/RCHRESTS.SEQ,RCHRES,EXTNL,LAST,NUADCN,3,1,3,1,2,0,0,2,0,19913,mg/l,0,1,0,1,Concentration of nutrient in precip,mg/l,0,1,0,1
429,./HSPF90/RCHRESTS.SEQ,RCHRES,EXTNL,SUM,NUADFX,3,1,3,1,2,0,0,2,0,19910,lb/aciv,0,0.3677,0,0.3281,Atmospheric deposition of nutrient,kg/haiv,0,0.1121,0,0.1
